,x
31810_g_at,0.111827295
35085_r_at,0.111848183
31743_at,0.11190442
40080_at,0.11192743
40823_s_at,0.111976986
40940_at,0.112034957
37016_at,0.112048255
34139_at,0.112068377
1816_at,0.112111877
39002_at,0.112235902
41613_at,0.112286745
41804_at,0.112329139
32062_at,0.112366035
40162_s_at,0.1124442
41822_at,0.112555743
41395_at,0.112635708
35149_at,0.112664016
34864_at,0.112683822
1714_at,0.112690906
31699_at,0.112695966
32466_at,0.112720461
1226_at,0.11275986
37935_at,0.112797433
40596_at,0.11279957
32626_at,0.112842053
984_g_at,0.112928901
38623_at,0.112964818
41440_at,0.11298255
40204_at,0.11301798
34269_at,0.1130449
35281_at,0.113069036
38128_at,0.113074807
39786_at,0.113166256
35179_at,0.11324198
31664_at,0.113272338
1422_g_at,0.113273235
36567_at,0.113281541
32881_at,0.11328381
41731_g_at,0.113283893
38430_at,0.113309675
40380_at,0.113369701
39788_at,0.113391365
37782_at,0.113476116
35457_at,0.113539628
38530_at,0.113549885
1089_i_at,0.113553942
37572_at,0.113554948
34915_at,0.113643868
31463_s_at,0.11366714
36388_at,0.11366831
39587_at,0.113688388
32376_at,0.113741516
32374_at,0.113783933
33073_at,0.113796069
1705_s_at,0.113805642
34467_g_at,0.113829704
33593_at,0.113864276
39460_g_at,0.113904003
35148_at,0.114078826
1187_at,0.114103044
1086_at,0.114165078
41686_s_at,0.114180705
31887_at,0.114202222
35191_at,0.114237328
38890_at,0.114265439
40559_at,0.11427068
41658_at,0.114287503
36640_at,0.114355797
34020_at,0.114364189
912_s_at,0.114367651
37293_at,0.114371184
484_at,0.114414494
37133_at,0.114419151
39536_at,0.114501871
33431_at,0.114506626
33976_at,0.11451399
1311_at,0.114564411
34200_at,0.114582575
31738_at,0.114625943
36697_g_at,0.11464331
35091_at,0.114693964
40018_at,0.114711521
41848_f_at,0.114724508
37439_at,0.114724984
176_at,0.11481303
33579_i_at,0.114853648
758_at,0.114965015
39813_s_at,0.114992461
32431_at,0.115054558
31981_at,0.115078522
35812_at,0.115106734
32320_at,0.115136172
32620_at,0.11519557
314_at,0.115212717
1914_at,0.11522494
37222_at,0.115362808
33491_at,0.115377818
41318_g_at,0.11542503
1210_s_at,0.115449161
1780_at,0.115453673
36210_g_at,0.115473186
38702_at,0.115513299
1316_at,0.115528469
41250_at,0.115603335
33831_at,0.115624681
39465_f_at,0.115640815
37928_at,0.115683933
35531_at,0.115824046
40712_at,0.115882674
34105_f_at,0.115942629
33509_at,0.115944844
35477_at,0.115977613
34878_at,0.11600563
593_s_at,0.116014539
1522_at,0.116024445
38031_at,0.11604495
256_s_at,0.116103496
35996_at,0.11613011
39380_at,0.11615362
31496_g_at,0.116154126
AFFX-LysX-3_at,0.116183637
37919_at,0.116214355
35038_at,0.116257757
41133_at,0.116285501
40870_g_at,0.116328932
31635_g_at,0.116338484
41858_at,0.116338891
33827_at,0.116340419
962_at,0.116347769
AFFX-TrpnX-M_at,0.116447462
33586_at,0.116504804
31989_s_at,0.11652351
33190_g_at,0.116544777
1405_i_at,0.116551301
32573_at,0.116628538
35489_at,0.116636011
34416_at,0.11672729
35935_at,0.116738305
34632_r_at,0.116777893
40247_at,0.116792127
37568_at,0.11680141
33996_at,0.116828398
2021_s_at,0.116855777
40612_at,0.116903905
41568_at,0.116936688
38186_g_at,0.116938179
34697_at,0.117092187
39468_r_at,0.117150957
40308_at,0.117224186
2043_s_at,0.117253525
1744_at,0.117266834
750_at,0.117270666
31578_at,0.117271286
37587_at,0.117284059
41450_at,0.117338718
1041_at,0.117351115
32158_at,0.117388659
39335_at,0.117396014
550_at,0.117408583
33512_at,0.117512437
36743_at,0.117561625
32167_at,0.117563286
33636_at,0.11757181
1380_at,0.117633633
AFFX-CreX-5_st,0.117704192
614_at,0.117729255
40349_at,0.11774124
35894_at,0.117758528
32458_f_at,0.117776363
41278_at,0.117804444
35454_at,0.117825679
31377_r_at,0.117905305
34211_at,0.117911633
41326_at,0.117949449
37665_at,0.117964085
39388_at,0.117970166
31355_at,0.117976347
34427_g_at,0.117990187
1942_s_at,0.11804761
38191_at,0.118048386
37859_r_at,0.118102196
38493_at,0.118117981
34124_at,0.11813158
35144_at,0.118149679
37953_s_at,0.118180451
103_at,0.118191163
34255_at,0.118202637
1414_at,0.118264781
31487_at,0.118335788
39502_at,0.118382608
1663_at,0.118478944
35730_at,0.118483862
494_at,0.118529343
32580_at,0.11855725
34133_at,0.118578213
1921_at,0.118650008
39737_at,0.118657565
35401_s_at,0.118673351
36281_at,0.118681231
41161_at,0.118763293
2016_s_at,0.11876859
1863_s_at,0.11878484
34113_at,0.118861987
37627_g_at,0.118871744
31818_at,0.118928863
34170_s_at,0.119029302
38234_at,0.119030788
40371_at,0.119050175
39229_at,0.119115483
40298_at,0.11920815
32705_at,0.119210342
38251_at,0.119228196
507_s_at,0.119265934
37404_at,0.11928006
35141_at,0.119288253
36918_at,0.119424039
41774_at,0.119462082
38731_at,0.119475657
190_at,0.119632513
33596_at,0.119662529
38431_at,0.119759036
40366_at,0.119761524
32021_at,0.119828471
1231_at,0.119885557
36866_at,0.119897821
34494_at,0.119938374
35104_r_at,0.119939717
33051_at,0.119954432
39481_at,0.119966617
32983_at,0.119986753
1902_at,0.120023522
38303_at,0.120044895
1415_at,0.12006046
34260_at,0.120089858
37101_at,0.120106146
38735_at,0.120131358
34090_at,0.120153091
41652_at,0.120186229
33492_at,0.120222559
33167_r_at,0.120303842
37226_at,0.120335215
34897_at,0.120467865
40950_at,0.120515248
35501_at,0.120534594
41321_s_at,0.120598478
170_at,0.120603428
39447_f_at,0.120603911
41282_s_at,0.120624913
41405_at,0.120732081
36259_at,0.12080699
31670_s_at,0.120809351
1852_at,0.120995655
36824_at,0.121061533
41802_at,0.121087406
35544_at,0.12114791
160030_at,0.121148308
37784_at,0.12127224
1110_at,0.121280022
1566_at,0.121292272
36020_at,0.121331684
40987_at,0.121343977
36165_at,0.121344033
34014_f_at,0.121376322
35024_at,0.121405007
36858_at,0.121408346
40326_at,0.121479823
35570_at,0.121570006
41640_at,0.121629887
35345_at,0.121631487
37201_at,0.121637604
41850_s_at,0.12170661
35328_at,0.121747635
35683_at,0.121757626
32333_at,0.121782172
35077_at,0.121791395
40930_at,0.121840677
40655_at,0.121851017
1681_at,0.121865834
39139_at,0.121922628
1897_at,0.121944096
33850_at,0.122014117
31389_at,0.12218783
31806_at,0.122193037
38097_at,0.122290523
31906_at,0.122295376
33314_at,0.122390517
37239_r_at,0.122421234
36282_at,0.122425436
39977_at,0.122531382
32915_at,0.122538299
35100_at,0.122606954
38604_at,0.122611548
1274_s_at,0.122659276
38691_s_at,0.122748535
35468_at,0.122761286
33694_at,0.122766
34042_at,0.122807132
588_at,0.122849164
41650_at,0.122864398
1683_at,0.122898893
41050_at,0.122999604
677_s_at,0.123064771
39741_at,0.123065606
39680_at,0.123075967
1387_at,0.123161729
31840_at,0.123167317
33288_i_at,0.12317068
35928_at,0.123274708
38061_at,0.123277288
38572_at,0.123280142
33668_at,0.123300707
36445_at,0.123329317
104_at,0.123329519
35679_s_at,0.123389631
40158_r_at,0.123545261
40014_at,0.12356997
1391_s_at,0.123668197
39684_at,0.123699308
35901_at,0.123712694
774_g_at,0.123746471
34731_at,0.123817011
32968_s_at,0.123848958
36198_at,0.123899692
36401_at,0.123944726
33011_at,0.123980977
39095_at,0.123982706
31641_s_at,0.123999759
32280_at,0.124025511
34588_i_at,0.124028016
40967_at,0.12403828
34686_at,0.124096739
39840_at,0.124141373
1497_at,0.124197335
39535_at,0.124218334
40421_at,0.124239154
38561_at,0.124261306
40055_s_at,0.124293805
33142_at,0.124308649
32470_at,0.124382444
37120_at,0.124518314
331_at,0.124750973
33453_at,0.124878268
40756_at,0.124918168
41754_at,0.124939318
33258_g_at,0.12507316
36970_at,0.125176275
231_at,0.125179983
1260_s_at,0.125184401
32719_at,0.12521363
1180_g_at,0.125216985
160044_g_at,0.125253434
34047_at,0.125337098
627_g_at,0.125356828
39678_at,0.125360028
36005_at,0.125363354
38958_at,0.125424805
41684_at,0.125444149
38265_at,0.125482566
35868_at,0.125516675
31618_at,0.12554166
35479_at,0.125600931
1935_at,0.125636548
32267_at,0.125638004
40483_at,0.125653131
37469_at,0.125654596
38513_at,0.125676826
36156_at,0.125707613
39164_at,0.125760639
41681_at,0.12582058
40718_at,0.125837617
37113_at,0.12589897
32391_g_at,0.125953776
33537_at,0.125956874
33257_at,0.125993914
41825_at,0.126001377
38917_at,0.126004968
33607_at,0.126054648
36954_at,0.126085353
38142_at,0.126259005
31695_g_at,0.126290022
1255_g_at,0.126302766
1078_at,0.1264219
32608_at,0.126453305
34354_at,0.12647539
40195_at,0.126539333
40172_g_at,0.12656227
33289_f_at,0.126597266
38307_at,0.126697442
41118_at,0.126702544
35611_at,0.126872722
32974_at,0.126916612
40065_s_at,0.126945187
1432_s_at,0.126953553
35579_at,0.127047232
31666_f_at,0.127061921
1153_f_at,0.127072596
34700_at,0.127111591
32484_at,0.127116709
40406_at,0.127125006
289_at,0.127138666
40750_at,0.127185971
38148_at,0.127212942
35970_g_at,0.127247386
1136_at,0.127273946
40703_at,0.12730503
1947_g_at,0.127337171
34652_at,0.127358055
36627_at,0.127400052
31747_g_at,0.127415537
32118_at,0.127492799
33712_at,0.12753448
37635_at,0.127670462
39604_at,0.127697521
33755_at,0.127713376
35231_at,0.127744441
37081_at,0.127754628
41538_r_at,0.127782965
34618_at,0.127848607
40397_at,0.127863085
41072_at,0.127870379
39142_at,0.127878794
36306_at,0.127949013
38239_at,0.127983174
36568_at,0.127993951
38644_at,0.128037422
35702_at,0.128040113
39850_at,0.128071247
40991_at,0.128114019
40223_r_at,0.128174007
36702_at,0.128180513
32813_s_at,0.128226898
39396_at,0.128270485
35001_at,0.1283036
36425_at,0.128311564
37765_at,0.128368161
35949_at,0.128396862
40442_f_at,0.128443258
37247_at,0.12856265
32302_g_at,0.128767697
31956_f_at,0.128798742
701_s_at,0.128889001
31311_at,0.128906692
39658_at,0.128909584
33025_at,0.12895104
38872_at,0.128952958
35119_at,0.128978456
168_at,0.128990256
175_s_at,0.129002019
844_at,0.129017536
39090_at,0.129050258
31445_at,0.129051863
1961_f_at,0.129072974
35465_at,0.129116925
39789_at,0.129147589
40283_at,0.129275425
568_at,0.129277339
32138_at,0.129278344
34903_at,0.129293621
422_s_at,0.129344206
35610_at,0.129361553
34005_at,0.129534055
39606_at,0.12953833
34470_at,0.129593737
36085_at,0.129673843
40711_at,0.129790522
41313_at,0.129814086
896_at,0.129831064
38929_at,0.129869517
36285_at,0.129904113
31957_r_at,0.130006643
31495_at,0.130106375
37702_at,0.130240538
32671_at,0.130252713
37741_at,0.13027982
41209_at,0.130290691
39067_at,0.130328183
39601_at,0.130335484
35732_at,0.130484928
36416_g_at,0.130521756
1392_at,0.130566347
39539_at,0.130654203
34628_at,0.130663007
35888_at,0.130679278
1390_s_at,0.130704022
561_at,0.130709625
41508_at,0.130801787
41157_at,0.130807803
41798_at,0.130819545
38161_at,0.130819786
38862_at,0.130836574
485_at,0.130872802
1692_s_at,0.130911734
37270_at,0.130998329
1020_s_at,0.131026594
39853_at,0.131049862
1393_at,0.131053433
1499_at,0.131115491
39571_at,0.131143748
34576_at,0.13118508
34654_at,0.131202241
37013_at,0.131207953
35444_at,0.131358207
1841_s_at,0.131363233
39772_at,0.131405124
38541_at,0.131405274
33497_at,0.131408249
33308_at,0.131416174
34097_at,0.131453242
36592_at,0.131467935
174_s_at,0.131475432
40346_at,0.131503673
729_i_at,0.131509503
32362_r_at,0.131532858
37313_at,0.131607457
699_s_at,0.131622763
33482_at,0.131628505
35092_at,0.131657545
32631_at,0.131683402
35602_at,0.131722811
36430_at,0.131853316
920_at,0.131922617
32399_at,0.131925965
35690_s_at,0.131930583
41194_at,0.13194051
38661_at,0.13194459
32754_at,0.131989124
33552_at,0.132023422
34039_at,0.13209315
35515_at,0.132097027
37698_at,0.132118925
34488_i_at,0.132172797
35356_at,0.132257938
685_f_at,0.132294854
41238_s_at,0.132305095
34924_at,0.132338683
35976_at,0.132349757
1013_at,0.13245335
31650_g_at,0.132532204
1428_at,0.132656267
40657_r_at,0.132725779
33306_at,0.132755769
31851_at,0.132762794
37169_at,0.132772403
38117_at,0.132778463
1912_s_at,0.132867176
41607_at,0.132907429
38903_at,0.133114534
41840_r_at,0.133121163
36732_at,0.133182878
38193_at,0.133243938
1059_at,0.133255684
37071_at,0.133291663
35623_at,0.133389946
33182_at,0.133444385
39138_g_at,0.13347806
40009_at,0.133496333
1212_at,0.133511508
31589_at,0.133512881
380_at,0.133516849
36604_at,0.133528376
34116_at,0.133572177
1124_at,0.133608894
35546_at,0.133627508
32461_f_at,0.133719217
36043_at,0.133725687
39828_at,0.134110875
32064_at,0.134201414
37832_at,0.134204079
35106_at,0.134269177
38948_at,0.13428153
40383_at,0.134325973
40449_at,0.134411447
1600_at,0.134468895
37209_g_at,0.134499753
40869_at,0.134511084
37050_r_at,0.134515677
33650_at,0.134615813
36245_at,0.134647302
34973_at,0.134651954
31972_at,0.134652678
37418_at,0.134681118
502_s_at,0.134698941
31343_at,0.13485362
40381_at,0.134956316
31448_s_at,0.134960901
41094_at,0.134972473
40053_at,0.135011647
644_at,0.135092874
31404_at,0.135128048
37503_at,0.135140076
33951_at,0.135150648
35278_at,0.135169526
33759_at,0.135209057
36366_at,0.135211664
35524_at,0.135356384
40809_at,0.135450381
39856_at,0.135474092
38636_at,0.135529509
37021_at,0.135594892
36510_at,0.135629974
341_at,0.135694135
41148_at,0.135743396
31707_at,0.135773244
38235_at,0.13580872
37045_at,0.135927515
35737_at,0.136055914
35556_at,0.13605676
31308_at,0.136088629
34072_s_at,0.136092592
38073_at,0.136102394
34442_at,0.136117043
40842_at,0.136123522
31352_at,0.13614455
34497_at,0.136189347
31455_r_at,0.136273852
39915_at,0.136358412
32055_g_at,0.136367261
34461_at,0.136475258
40241_at,0.13668669
36997_at,0.136713482
160028_s_at,0.136772277
34635_at,0.136782075
31971_at,0.136911129
39563_at,0.136919858
32712_at,0.136946853
36264_at,0.136982712
40603_at,0.136988836
35857_at,0.137021382
36747_at,0.13709022
40293_at,0.137099802
37269_at,0.137150536
40044_at,0.137182424
35971_at,0.137242083
34596_at,0.137261024
41464_at,0.137305933
32284_at,0.137339443
39496_s_at,0.137377825
41122_at,0.137389095
1320_at,0.137453785
39573_at,0.137458363
AFFX-LysX-M_at,0.1374694
31996_at,0.137481407
1883_s_at,0.13750056
37238_s_at,0.137562462
31362_at,0.137598856
35559_at,0.137671152
31767_at,0.137676656
961_at,0.137713783
34682_at,0.137793103
41164_at,0.137823322
167_at,0.13783804
38577_at,0.137844759
517_at,0.137869717
253_g_at,0.137889859
32008_at,0.137915446
37942_at,0.137934844
35627_at,0.137990926
36185_at,0.138074399
36663_at,0.138081178
36439_at,0.138248411
32527_at,0.138279404
1416_g_at,0.138291165
965_at,0.138295746
39599_at,0.138427181
1980_s_at,0.138427852
34952_at,0.138447422
1580_f_at,0.138495527
31320_at,0.138538085
1762_at,0.138621503
34002_at,0.138631852
797_at,0.138633416
34391_at,0.138710832
37234_at,0.138753065
1538_s_at,0.138777109
34578_at,0.138810944
38272_at,0.138883664
41302_at,0.138889803
259_s_at,0.138908468
32401_at,0.138933119
37847_at,0.138936368
40469_at,0.138940788
130_s_at,0.138990657
39724_s_at,0.13901081
32392_s_at,0.139019436
31354_r_at,0.139043234
1002_f_at,0.13906343
36715_at,0.139089459
36751_at,0.139212961
41696_at,0.139270103
39974_at,0.139286831
38897_at,0.139316276
36431_at,0.139324041
37858_at,0.139368271
32653_at,0.139394693
40047_at,0.139408694
36164_at,0.139523791
34856_at,0.139534201
40569_at,0.139553289
31782_at,0.139711227
613_at,0.139789099
35427_at,0.139850594
33478_at,0.139856768
32359_at,0.13987495
33777_at,0.139892949
39384_at,0.140062569
31499_s_at,0.140065089
40978_s_at,0.140089203
36140_at,0.140193394
37850_at,0.140267092
32348_at,0.140331784
33087_s_at,0.140356599
32515_s_at,0.140596541
35096_at,0.140597618
39161_at,0.14060011
32097_at,0.140601292
37761_at,0.140622274
31828_r_at,0.140626311
39844_at,0.140627096
37609_at,0.140647939
37389_at,0.140692014
40173_at,0.140757815
1344_at,0.140880062
899_at,0.140963215
33986_r_at,0.141000492
40941_at,0.141052152
40331_at,0.141067574
32404_at,0.141094313
AFFX-PheX-M_at,0.141140313
34165_at,0.141261154
31895_at,0.141270627
32738_at,0.141270769
34812_at,0.14129824
35476_at,0.141336673
31741_at,0.141338747
31395_i_at,0.1414027
36023_at,0.141408075
32975_g_at,0.14141425
36700_at,0.141435668
32481_at,0.141458543
34817_s_at,0.141633319
34048_at,0.141636284
38133_at,0.141760191
35417_at,0.141771409
36518_at,0.141831819
35329_at,0.141937815
37988_at,0.141952373
1087_at,0.141988022
41091_at,0.142030566
960_g_at,0.142068553
33254_at,0.142138583
37060_at,0.142165271
32394_s_at,0.142186361
1727_at,0.142220316
345_at,0.142302115
33974_at,0.142325282
38995_at,0.142341432
1314_at,0.142377457
37510_at,0.14242593
36519_at,0.142468706
1331_s_at,0.142482174
31925_s_at,0.142531136
35065_at,0.142560004
41786_at,0.142566612
385_at,0.142586679
39834_at,0.142614859
37866_at,0.142714765
40923_at,0.142803748
40363_r_at,0.142853303
41325_at,0.142983707
951_at,0.143149767
40056_at,0.143153915
40566_at,0.143297348
31630_at,0.143326561
36889_at,0.143333387
33227_at,0.143350118
36704_at,0.143425695
1908_at,0.143432081
32877_i_at,0.143451827
35696_s_at,0.143577236
34496_at,0.143598421
302_at,0.143652634
41472_at,0.143697103
37281_at,0.143721486
38877_s_at,0.143722483
1948_f_at,0.143829571
967_g_at,0.143971109
37826_at,0.144039736
40572_at,0.144086413
324_f_at,0.144159421
40181_f_at,0.144220905
34482_at,0.14423414
1004_at,0.144311096
38542_at,0.14439763
1462_s_at,0.144407368
1570_f_at,0.144548185
41716_at,0.144586549
32563_at,0.144622079
38350_f_at,0.144654823
40977_f_at,0.14468466
1542_at,0.144688712
31313_at,0.144702961
34123_at,0.14471774
31940_s_at,0.144722168
